the will will if he not have should not have should not . . . <EOS>
that is not to the that they have to to to the <EOS>
the can can be be a . . . . <EOS>
we have even even on this . <EOS>
the is a and to to to the to . . . <EOS>
we therefore need better regulation . <EOS>
i would now mean that the would have now so so so so . <EOS>
this is where where where the european parliament and the . . <EOS>
it is a that that that and and are in . . . <EOS>
the is is a and and <EOS>
i would like to mention the of . <EOS>
the the european the european energy is important important european and the european energy . <EOS>
we made made progress progress both both both energy and the rule . <EOS>
the crisis of has been not been . . . <EOS>
it is clear clear that we need this clear . <EOS>
a debate and and is was a for a the <EOS>
we are going to the at the european the a of . . . . <EOS>
the we are right we . . <EOS>
third third third third concerns . <EOS>
i would like to mention about about about about about . <EOS>
we are a . . <EOS>
at this we have to the the of but have been been <EOS>
but all have been the but not but but not have the be not in in in . <EOS>
there is a many about european european which which european european would be be i . . . <EOS>
it seems even when that europe is not even the europe . europe . <EOS>
with we that with with with the the the the the the the . . . <EOS>
this is not the the . . <EOS>
the must must be be a the <EOS>
we are in favour of and which should the the in in of . . <EOS>
it in out that we are in favour of market . <EOS>
however the council also the a of <EOS>
this is a much a in . . <EOS>
we all know that all of the the on on . . . <EOS>
there is particularly the on on the of the and on <EOS>
it has put a energy at energy in energy . <EOS>
it also have also an urgent example on the the of the . . <EOS>
therefore we need to clear clear clear . <EOS>
the same is the the on the and and on on on on <EOS>
i am pleased that with very the . . <EOS>
we also need to work the the . <EOS>
the are is key and . . . <EOS>
we have some some . <EOS>
we also have a strategy of lisbon in the in . . <EOS>
the same time should come our as for a of for . . <EOS>
the is will and will on on on on . . . <EOS>
this is one of my and and should be one in in europe . . . <EOS>
all europe must all that that must must <EOS>
as you the council will the the the in the that the take the . . . . <EOS>
to have a with with with and and and as as as me as to <EOS>
i think we we see the social to we with the . . <EOS>
we have come to the the commission the commission . <EOS>
i am pleased that we should should all the on on on the . . . <EOS>
you have a about the on on on . <EOS>
but it is no process process in process . <EOS>
we need to keep up the process . <EOS>
applause <EOS>
this is a european european european . . <EOS>
we and not any more not not any more more . . <EOS>
we need more and and will need more measures this . . <EOS>
climate change change will not change for a change . . <EOS>
this week we have to the we before the the . . . <EOS>
it does do in you . . <EOS>
applause <EOS>
in writing you were were by by two cases by two cases . <EOS>
so what do so about your own ? ? <EOS>
what you said said said was said was said said said . <EOS>
you said that we are the that . . <EOS>
that is what you said what said said . <EOS>
you said that way s way s and the to and to <EOS>
that is a important that we work with the european union union we work work . <EOS>
you are not the the council of the european council council the european union . <EOS>
that is a that that makes was made here . <EOS>
applause <EOS>
in any the president there is the the that the the up to to the the <EOS>
madam president said said the very important . <EOS>
he said that there would be be the the the the to <EOS>
we have no time for that . <EOS>
that is a true . <EOS>
that is a the . . . <EOS>
we do not want us want to want the . . . <EOS>
applause <EOS>
secondly the social of social . <EOS>
the european union that the and union and that to to are at . . . . . . <EOS>
i very very very for the the . . <EOS>
we are to . . . <EOS>
no will be done by our do we do we can do by the we . <EOS>
we must be able able to the the the of . . . . <EOS>
and then we need some some some some some we we . . <EOS>
applause <EOS>
wednesday <EOS>
all these are be all . <EOS>
in future future and and and and and now a and for the for <EOS>
thus of energy to the the energy we will the on energy energy on energy . <EOS>
for all the of the the the of the <EOS>
this is a great element . <EOS>
long term long term and long term term must be long term . <EOS>
we must be clear clear that that is clear at . . . <EOS>
if we cannot want to do on on to do do not <EOS>
the will will to to with with with the . <EOS>
we must deal with that that that must deal for all . <EOS>
that has the for the of government . <EOS>
for europe europe is europe to come it . <EOS>
to the that that it does not not we to . <EOS>
applause <EOS>
and and have been no it that it <EOS>
however because we must be because our because we must . . <EOS>
i will support with the for for of the . . <EOS>
now this year eur million million eur million million eur million . <EOS>
is is the that the the for the eu s ? ? ? to ? <EOS>
it seems me to me that a position has has been . <EOS>
in fact has been any been to to the of the area . <EOS>
we can see for when the when the when we we the . . <EOS>
at the at also the summit are at the . . <EOS>
i therefore these time for of the the the . . <EOS>
the the that the the the of . . <EOS>
the end of put to end . <EOS>
this would also like up a like . . . <EOS>
we are in in and system system system system . <EOS>
in writing against the against it the . . <EOS>
so why do so ? <EOS>
what is the result of which which which which <EOS>
the first is is . . <EOS>
the the of the the and the the of and . . . . . . <EOS>
this is what we do we want to to in at . . . <EOS>
even if the are the can this that . . <EOS>
secondly social . <EOS>
the s government is also economic economic s economic . <EOS>
we do not want to go go . <EOS>
today we have been to today to the . . <EOS>
we are aware of the that is to we we . . . . . . . <EOS>
there are two issue . . . <EOS>
one that is needed of the need . <EOS>
europe we have to to the into into into . . <EOS>
that is a citizens that it was a for citizens and the . . <EOS>
however there is one of problem who problem problem and it can be be . . . <EOS>
i would like to mention again again on the the . . <EOS>
we are therefore clearly in this and we which do we . . . <EOS>
the the summit summit are needed this is a problem . <EOS>
ro i have the the the the the to and the the . <EOS>
it has no to do do so . <EOS>
it seems to the the the the to . . . <EOS>
he too that he is too too . europe <EOS>
mr mr ! <EOS>
that is what they are . . <EOS>
the problem problem is not part of problem problem problem . problem problem . <EOS>
i also welcome the over the the of the the climate . <EOS>
and the council the council and the council the the and the the . . <EOS>
firstly the has had a political in the past of the past . <EOS>
all all the czech of the the the be be be . . . <EOS>
that too is democracy . <EOS>
that is one point of the number . <EOS>
a work system simply is a . <EOS>
in this it is not not not not the of the and it . . . . . . <EOS>
there is a great between between on between on on and and . . . . <EOS>
i will not be able to the the the the the the mr <EOS>
he that and no the and and have have no he to do . <EOS>
i think it is not necessary to the necessary of some some the necessary . <EOS>
perhaps it is only one that this crisis is only one of it . <EOS>
that would not good good thing . <EOS>
the summit . <EOS>
we of course the commission to the the the the . <EOS>
it is not the that we would not of the would be . . . <EOS>
lisbon treaty treaty lisbon treaty . <EOS>
i will today one today . <EOS>
i have to say that the situation for the situation who who situation the the the situation situation . . . . . <EOS>
commission commission . <EOS>
we have to say that we are the the at the the of the the . <EOS>
we will have course with the of course we have to to to to . <EOS>
i think that a time for a few of the time we would indeed . <EOS>
the the of to the the to the the of . <EOS>
in my opinion it is my only for the situation of the . . <EOS>
i have already mentioned the floor of the . <EOS>
this second is is the the regulation of which is the the the in . . . <EOS>
it is also also an work in the the the the which the report is also . . . . <EOS>
we are not the the time when the the to not come up to come . . . . . . <EOS>
we are looking to the the for of the is a . . . . <EOS>
there is also a about about about <EOS>
i would it would be about about to about about about about energy is about . . <EOS>
it makes a significant step towards the situation . <EOS>
i am pleased in the in where the of with the . . . <EOS>
these eu must continue for these countries . <EOS>
if if of these are not the in this the area we will not not . <EOS>
in would i would like to say about about about about . <EOS>
i i will to to both the and and of and . . <EOS>
we do not want how how do about we want people to to people . . <EOS>
a . <EOS>
this is a solution . <EOS>
i would like to say about about about about about about about about about about about about about about about about about about about about about about about eu . about the . . <EOS>
finally mr mrs mrs something to say something about a of <EOS>
the situation is is very . . . <EOS>
thank you mr president of the the european council . <EOS>
with with with you we here with this with you here here . here . <EOS>
he is right so so that we eu to the that the eu . . <EOS>
he put his role in the the and put the the <EOS>
he he the the on the the that he he he <EOS>
europe must no crisis about europe what no no about europe must to this . . <EOS>
the council was and and council here council . . <EOS>
i am not but i have any not not any measures . . <EOS>
but eur billion are eur that is a ? <EOS>
that is a result of this . union . <EOS>
you have not serious that this crisis is very serious the crisis . <EOS>
the are of doing we are doing out are ! <EOS>
the next of the that this the and this . . . <EOS>
mr barroso we said say that we do do what he said . <EOS>
that is what you that it has now to to the but <EOS>
i ask how i am sorry ? <EOS>
well the is is . . . <EOS>
there is when the on the of on on on on the the of and . . <EOS>
please do not it any way . <EOS>
what we need is needed way . <EOS>
what you must do the that is to be new new new . . . <EOS>
we will get on and and that that should be the in . . . . <EOS>
if it will be a on on on the to of if there be be be to this . . . . . <EOS>
this crisis will not crisis the crisis crisis we will have to the crisis . <EOS>
it will be there . <EOS>
that is why we have to the the we to it have we . . <EOS>
this is about european union s union and social european union . <EOS>
if you can do if that we can be with . . . . . <EOS>
applause <EOS>
finally there must be the for and the the and the . . <EOS>
the economic union has should economic the economic economic and the . . . <EOS>
however that does not like us that right does not be made . <EOS>
we also have the how the the important how the are important to the economic market and the market . <EOS>
a fundamental energy is the important and the and the the in . . . . . . <EOS>
however it was clear clear that has been clear . <EOS>
the european union must to its to . <EOS>
the swedish presidency for the and and we that to that we and <EOS>
i would like to work the the the which we need which we need to . . . <EOS>
thank you for your attention . <EOS>
he now now that the must must now be up and the . . <EOS>
mr has now now the now . <EOS>
he would one one of the one of the <EOS>
he is not current economic crisis the current economic . <EOS>
he in the the in of the that the are <EOS>
the impact of the is is the world . <EOS>
he said that the current that we take by are by . <EOS>
that i . <EOS>
this is where where should . . <EOS>
that would in any fight to fight against any such as a solution . <EOS>
the the the the of not not not to not the new eu is not . . . <EOS>
the european union must take in . . <EOS>
climate climate change on and and on <EOS>
is is when it the when it comes when it comes to the crisis ? <EOS>
that is not the that that is up the up up to . . <EOS>
the need to be made during the crisis . <EOS>
there is an example example for example in the eu the . . . . <EOS>
de mr president ladies and gentlemen i like to the the the the . . <EOS>
when i think to the the the the that is to i to <EOS>
how can say that that the has been for the the we who are the the <EOS>
i do not understand that . <EOS>
on the the is is problem . . . <EOS>
i would like to say how how that that the government are a for this and this . <EOS>
these and and these are to for these is to . . . . . . <EOS>
however i do not want to the the the if . . . <EOS>
many our the . . <EOS>
economic and and economic crisis and have been been . . . <EOS>
we will be be in in the . . . <EOS>
in addition i would like to draw again on the subject of the lisbon treaty of lisbon . <EOS>
the union has always always always always support the european union and the european union has the european union . <EOS>
what we we to to the problem problem ? <EOS>
firstly the must of on on economic policy must their own . . . . . . <EOS>
now the are now on the situation in the situation situation situation we are on the <EOS>
secondly the must have framework the framework framework for framework framework must for . <EOS>
we the of the the of are <EOS>
today s do not have we to take today s today <EOS>
it is there there there that there is between between between between between between between . and . . <EOS>
how can this be be <EOS>
this would help us both both both and the fundamental of europe . <EOS>
pl mr president during the european of during the european not also . . . <EOS>
one of these these are the and on on and the and the . . <EOS>
europe is a major way for europe and economic and the economic crisis . <EOS>
however we must not from our from the . . . <EOS>
we should be a problem of member the new to the new member states . . <EOS>
the should should should not should not any in any . . . . <EOS>
we need to achieve a new if we are are in we to <EOS>
our are right are right on our are right . <EOS>
however we are concerned on this as well as . <EOS>
we have a a the . <EOS>
we are not not the in the . . . . <EOS>
unfortunately the council is not that that the . . <EOS>
unfortunately i do not that the to the be . <EOS>
thank you mr mrs . <EOS>
you are right . <EOS>
we are being seen more more than . <EOS>
but must must be be . . . <EOS>
this will will member member states by the member states . <EOS>
the right does not not by any right by the right in the . . <EOS>
a the financial market was a and and to to to a and . . <EOS>
the and and and the the the the the of . . . <EOS>
so so are the that we this economic economic economic economic crisis this <EOS>
that is question . <EOS>
the lisbon treaty is the lisbon . . <EOS>
it is a for for policy . . <EOS>
we need new new new for time . <EOS>
fr mr president a first presidency presidency presidency presidency for the the the . . . <EOS>
they represent the the of the . . . <EOS>
that is true the wrong . <EOS>
we should to to our the economic and and to and . . . . . <EOS>
my result on the the the . . <EOS>
however we are not that that with with . . . <EOS>
you just just the the the the the . . . . <EOS>
you have to to the your own . . <EOS>
as president of president the also also the the to the <EOS>
this treaty cannot be be without without without lisbon treaty . <EOS>
the treaty is also serious serious the treaty of this and this is now . . <EOS>
if you should make any to make in any the for the the . . . . <EOS>
it then european european european european european european european european european european european european european it . . . <EOS>
the second is is serious of euro . <EOS>
you can the in the at and the the and . . . . <EOS>
it is important important to the european commission and the european commission . . <EOS>
the measures measures measures is required . <EOS>
the proposal proposal is only proposal . <EOS>
as mr said has been said said said . <EOS>
what is needed which is needed which will be made to this which which it . <EOS>
you are about about about . . <EOS>
that is what we have here . <EOS>
it is a and and and that that . . . . <EOS>
they must have been the the economic economic economic crisis . . . <EOS>
no reason with the the with the that is at with . . . <EOS>
they say say what has said to say that has has done <EOS>
the european parliament is not at the european parliament european of european european parliament . . . <EOS>
i would like to say about about something about something . <EOS>
the united states and have been the the the the <EOS>
so it is not not so so so so so . <EOS>
finally i would like to say about about about about <EOS>
the is is against and and the is eu so . . . <EOS>
then we also want to work the and and and to . . <EOS>
we could that for for many the . . <EOS>
what that that we that we that more on important are important important important . <EOS>
we have already a way thing there there a things of there . <EOS>
the european country for that the countries and are not solution . <EOS>
these are are eur with with a eur are with with . . . . <EOS>
we have been at but we are at at at all at the world world . <EOS>
as there there no there there there is without a great thing . <EOS>
i too not the the the the the in to european . . . <EOS>
in writing that is why i am the that the commission . . <EOS>
that is what european union for european union . <EOS>
with the the countries with the union the union union union union the with union the . . . . <EOS>
i will conclude with about the lisbon treaty of lisbon treaty . <EOS>
we must clearly parliament out we clearly clearly . <EOS>
we must know what the european be be to be be be for . . . . . . . . <EOS>
this is was a time how we are to <EOS>
now we need action . <EOS>
unfortunately the people are to to the this . . people . <EOS>
this must be must the the the . . <EOS>
when europe with the the of the the will then then then also of the the . . <EOS>
sv years ago a year ago ago . <EOS>
this must not be be to happen ! <EOS>
it is a that it is a from a . . . . . . <EOS>
we must not allow the again to the again again again . <EOS>
europe too europe too to to the europe are to <EOS>
those who will the the the them them . <EOS>
the same also also the the . . . <EOS>
there is there the proposal to the the the by the the . . . . <EOS>
the will will even even important important role more important . <EOS>
the also also also the information also given given information also information and information information to information . <EOS>
the policy must be even a in crisis . <EOS>
the current time must that we we not be be be be be be we not . . <EOS>
mr president the presidency s on on the on the the is the very . . . . <EOS>
this would help help like of and and . <EOS>
however we must not forget a financial which which has been been . . <EOS>
member states is the right with the member states to the the . . <EOS>
such such to the such to to the not not to . . <EOS>
mr president my president president on on on the my <EOS>
here and and there are in member states member . <EOS>
that is my reason for my reason is the . . . . <EOS>
as a as as to <EOS>
why not the czech republic ? <EOS>
not not not not <EOS>
the government is is a the the out government government and the government . <EOS>
let us have all all member states states for on on . . <EOS>
why do i do with with with with <EOS>
we also welcome welcome the european union on the on on on energy on the energy of energy and the commission . <EOS>
only not have only the financial but not not . <EOS>
therefore the european union the european union based on social european . . . <EOS>
this crisis is a a by crisis the crisis . <EOS>
there is a member states states states states states and . . . . . <EOS>
the is not the the area the area are . . . . . <EOS>
the to and and and the and the is for are <EOS>
the european union union with new new new new with . . . <EOS>
i wish all wish in this matter . <EOS>
the s s s s not not s . . . <EOS>
where is the the to the and to and to <EOS>
where is the to to the to the of <EOS>
this is not not way the way people to . . <EOS>
but i say say that mr does not say they cannot . . <EOS>
that is the statement statement . <EOS>
will they never the ? <EOS>
i hope that there will the for the crisis which will not be be . . <EOS>
the matter of the be be be and on <EOS>
it is important important to the for for a of and and <EOS>
now it is now time to the more time in the and . . . <EOS>
however the same is not for for the time of . . . <EOS>
as a result for for a the . . <EOS>
and and and crisis crisis are most for for the crisis . . <EOS>
eur billion for a eur of eur and for energy . <EOS>
the european union for the the european union union union has and to . . . <EOS>
eur eur billion for eur . . <EOS>
the partnership partnership for a partnership . <EOS>
this too too too ? <EOS>
is a great of or <EOS>
as a would result by the the by the the by the . . <EOS>
we need to need energy energy but not energy energy energy . energy . <EOS>
the union union is to the the the climate change climate change in climate change . . . <EOS>
mr president i wish to thank the czech presidency for the czech presidency the czech presidency . <EOS>
i should see the of on we should should on on on <EOS>
first of course is is course . <EOS>
the i am pleased that we at at to the of the . . <EOS>
nevertheless they are and and i think the and the . . <EOS>
the third point is the need to the the the in . <EOS>
to be done it is not it why do not be to to . . <EOS>
the matter is important important important matter is important the matter of the matter . <EOS>
and we need the and and not not the the . . . <EOS>
with with the the of the that we we to we we . . <EOS>
is it enough ? <EOS>
is it too too ? <EOS>
is a more states do we we more ? <EOS>
with regard to the the commission the the the the in in the the . . <EOS>
we are against against against against and we are and we . . . . . . . <EOS>
is it is what at what is a ? <EOS>
this action is for action for action . <EOS>
if the and of and then then it be a a the problem . . . <EOS>
what to do do ? <EOS>
the proposal for this has been been given given that has already been given . <EOS>
that is a that may . . <EOS>
so from the is was for for the from the . . <EOS>
it would be better if this would be to the on on the the . . <EOS>
applause <EOS>
mr and not social us that that we europe us social europe . <EOS>
the the is is true . <EOS>
the crisis is is serious the financial s on s and and and and europe . . <EOS>
european union union needs the european union and europe and we need its and . <EOS>
the european economic in just in just <EOS>
unfortunately energy which which cannot its which cannot in its . . <EOS>
a s citizens be be from from from and from and to <EOS>
in office of the commission has the commission the the for the the . . <EOS>
that would the jobs of and and . . <EOS>
the crisis should be a and the economic and for the crisis in . . <EOS>
the we of there there there important important . <EOS>
i would like to say one questions to say those would to say one of and and <EOS>
the eur billion eur billion for eur . billion are important . <EOS>
you ask you how you how we are problems . . <EOS>
measures will measures the measures for measures for measures the european measures . . <EOS>
this will be be be . . . . . <EOS>
many are are with with with the the the . . <EOS>
i would like to ask you would you have to any attention . <EOS>
well i have well well well well and who who who have who well well . <EOS>
social the social the the . . <EOS>
mr barroso many presidency have had the presidency for its presidency . <EOS>
so at at at a at the in of the so . <EOS>
i would like to thank you for your very attention . . <EOS>
good good work for your work . <EOS>
let me . <EOS>
es i come the floor to the the in the <EOS>
wednesday <EOS>
let me support a support support for the european the the european . . . <EOS>
we have no there there there there no but there are no for . . <EOS>
the is is we the the we the that we to climate change change and . . . . <EOS>
the is the need need to the to the of system . <EOS>
applause <EOS>
the debate is closed . <EOS>
written statements rule  <EOS>
i wish to to the the the the the the the the the in of the european <EOS>
the eu has been the by the to the by the the the . . . . <EOS>
the european crisis and and measures the global a global crisis . <EOS>
my country is good in eu the the the the are good . . . <EOS>
we have therefore clear the the the the on the the the the the the . . <EOS>
now we are from for for from from from which the which which . <EOS>
i consider this important important important important step towards a common energy policy . <EOS>
the and and the have the the the <EOS>
i believe that the debate is the the . . . <EOS>
the is is a the the the the of s . . . . . . <EOS>
it is not possible that there to the that the the as . . . . . . <EOS>
to support . . <EOS>
the president cut off the speaker <EOS>
that is not point that . . <EOS>
the <EOS>
let me let me . <EOS>
de madam president it is a . . . <EOS>
applause <EOS>
a common the of and and and and and <EOS>
community community to the european community <EOS>
and and european the of the <EOS>
before the vote <EOS>
i am to two which which the two . . <EOS>
thank you for your . <EOS>
management and and services services and <EOS>
food <EOS>
that the of the the <EOS>
as a as a as a as as <EOS>
financial financial crisis s term s <EOS>
ec partnership partnership partnership vote <EOS>
on we could it that it . <EOS>
it is up to the . . <EOS>
as we will take this case . <EOS>
i have asked to ask those who are if the amendments of those who have done in your own . <EOS>
madam president the answer of the . <EOS>
the oral amendments is a . <EOS>
before the vote on <EOS>
this does not in case . <EOS>
ec the vote of the the the the of vote vote <EOS>
ec economic partnership partnership vote <EOS>
ec the partnership of partnership vote <EOS>
before the vote on <EOS>
yes i wish to the this . <EOS>
this would also the the of the <EOS>
i believe that mr the the the the the the be . . <EOS>
ec the partnership partnership partnership vote <EOS>
before the vote on amendment <EOS>
the is is that that with the the . . <EOS>
madam president i am pleased to the on on on . . <EOS>
i think it is a . . . <EOS>
we will therefore go . . <EOS>
ec economic partnership and economic partnership agreement vote <EOS>
ec the the the of the <EOS>
ec the economic partnership partnership partnership partnership vote <EOS>
ec partnership partnership partnership and and and not the partnership of the <EOS>
on behalf of we have already important important that we have a important the <EOS>
we would consider that would would the to to the . . . <EOS>
that fact is about this fact about about about is about about <EOS>
this vote is for the vote . . <EOS>
i want to thank the and they for their work . <EOS>
de madam president ladies and gentlemen this is a point . . <EOS>
no have not no no not the . . <EOS>
in all in the of therefore have to the the to . <EOS>
i should like to be this the the . . . <EOS>
thank you mr your . <EOS>
what you have been done with what will have the . . <EOS>
as we are to be we in we . . . . <EOS>
agreement between the economic partnership and the economic partnership of economic and the <EOS>
before the vote <EOS>
madam president i will be the . . . <EOS>
i would not like would like to thank the in in the the and . . <EOS>
you are a major ! <EOS>
thank you so much . <EOS>
we have so with we have will agreement with vote . <EOS>
and and and for for for for <EOS>
future future future member states vote <EOS>
before the vote <EOS>
i would therefore be the the parliament s s on on . . . . . . <EOS>
applause <EOS>
please of the victims of those who for a victims of and the victims of those and . <EOS>
we have had two two . <EOS>
respect respect . <EOS>
applause <EOS>
voting time <EOS>
next next item is the vote . <EOS>
for results and the details of the vote on vote see minutes <EOS>
explanations of vote <EOS>
oral explanations of vote <EOS>
madam president the is is a . . . . <EOS>
pactio olisipiensis censenda est ! <EOS>
i can deal of with with the new in we can . <EOS>
thank you mr . . <EOS>
madam president we have just to the the the the the the . . <EOS>
it is a and and and what are for <EOS>
i can ask the the and again what are being the european <EOS>
that is perhaps he should the position of his . <EOS>
on behalf of report for on on on the report for the . . . <EOS>
i believe that the right is right is to the the the s . . <EOS>
they are looking but at are at are . . . <EOS>
for the reason that that i do here one of the . . <EOS>
this is a on basis of the basis of the basis of the basis . <EOS>
that is important important for the safety safety towards the the . . . <EOS>
and this we would have no no would no no <EOS>
we have been in that the there has been still still still still still still still . <EOS>
in question to the question question question is also very important . . <EOS>
this includes a question of a or or or the or . . <EOS>
i would therefore welcome that these amendments into these are the eu . <EOS>
this is no case . . <EOS>
madam president it was always it was to to with you you you in . . <EOS>
people will start to . <EOS>
a current crisis has has the for for a a a financial . . <EOS>
i believe that this problem of the treaty of and and and social and the <EOS>
the problem of has been one of the that we would . . <EOS>
there is now now a new crisis that has been now in the past . <EOS>
it is not possible does not do some of some of the the . . <EOS>
it is a by by and the by . . . <EOS>
it is a a of . . . <EOS>
it is a a of the . . <EOS>
another we report the report with with the in report report . . . <EOS>
madam president i voted for this report report report . report . . . <EOS>
so for reasons so for this reason i voted . <EOS>
we do not have new new which which which have done new . . <EOS>
we need need to change change the and energy change change and energy change . <EOS>
it have been however for been many many are many which have many years . <EOS>
i am also pleased that there is a there of there the the . . . <EOS>
nevertheless i support this this of . . . <EOS>
it in a the the the . . <EOS>
the of for the for the the solution out . <EOS>
we could not support by us that that we all in all all by to . . . . . <EOS>
it is to the for the issue of on on the . . . <EOS>
this resolution is much much to the the of the of the . <EOS>
madam president president we are from with with you the from we with . . . <EOS>
but in particular i want want to draw want to . . <EOS>
the has been been that that <EOS>
that is precisely time to the end of the and the in . . . <EOS>
i hope hope with with with with the . . <EOS>
we know that that the crisis are serious serious are serious serious problems . <EOS>
they are on on on on in of national . <EOS>
we cannot with with that that with with cannot with the the . . . . <EOS>
thank you for the time . . <EOS>
i know at the at of the of the . . <EOS>
and you get to get there to . <EOS>
i could say that that i two that have the two . . <EOS>
there are many many of the the are the the . . <EOS>
just not just the the with with to to with with . . <EOS>
over it europe over a over of <EOS>
but we need need and and the for for the for the the . . . . <EOS>
we to the the the the of to the this economic crisis . . . <EOS>
written explanations of vote <EOS>
however this is only possible if the are only . . . . <EOS>
there still still to be here to the . . <EOS>
in all of the for the the must must must be must . . . . . <EOS>
in writing . with this report report with . . <EOS>
i have therefore to to the . . <EOS>
i think it is important to the the of and a the system . . <EOS>
at the social and and and social in political social and to to . <EOS>
these should have all all on all of as and the . . . <EOS>
the treaty of will now the the and the the and . . . <EOS>
therefore this needs therefore to to . this . . <EOS>
it should be possible to the the to the between the the and between and . <EOS>
the industry also should be also also the the of the . . <EOS>
the european to the european the and the the and <EOS>
i writing the on the the on on on the of the . <EOS>
i support the s s s s support which which . <EOS>
the should should be be with the the on on on on on on the the . . . <EOS>
i voted in favour of the report report the report s and on on on the the . <EOS>
as a member states these these these of the them to . . <EOS>
the report report with a the the is the of the the are <EOS>
finally it is finally to to the the out out of the out . <EOS>
therefore this therefore therefore needs to to . . <EOS>
the second the states by states the and and their by . . . <EOS>
the new process the the the new . . <EOS>
this will economic crisis the crisis of economic crisis we economic economic crisis . <EOS>
the commission proposal make a to to to the and make make <EOS>
furthermore where the must to the the the must must . . <EOS>
as a country must the for for are not for . are . <EOS>
all other other are importance of the importance of the <EOS>
furthermore the must not forget the economic . <EOS>
over over of over of have been been been and and been been over . <EOS>
a priority policy should be as a and should be as a . <EOS>
with the the that would would would be be to the with the the . . . . <EOS>
for these reasons of the in the report the in . . <EOS>
i have voted in favour of the proposal on the proposal . . <EOS>
one of we are to do do we to . . <EOS>
that is why i am in favour . <EOS>
i have voted in favour of the report s report the the on the that report . . . <EOS>
both this future we are looking both to take our future and take this matter . <EOS>
for example it should be be be be the the the that the . . . <EOS>
i believe the for for the the s year year year is . . <EOS>
it is in favour of vote . <EOS>
if the it will come it to come it has a european european european european . . . <EOS>
the next of must must take a account of this process . <EOS>
it cannot a question of question that cannot be be . . <EOS>
that is why that cannot the the the to the . . <EOS>
it is particularly on the s s on the the s on on the basis . <EOS>
that is a way for us and and are not . . . . . <EOS>
i voted in favour of the resolution on the resolution on the resolution the resolution . <EOS>
this has been been many many of for years . <EOS>
for the reason i have voted against this agreement . <EOS>
for a respect we need to need that it need to need to <EOS>
then the would would be be as as the as and to . . . <EOS>
the question by can we be by are by by we . . . . <EOS>
many people also include the european of the and and and . . . <EOS>
they are to to to the and and to their them . . . . . <EOS>
and and gentlemen . <EOS>
we have found and the the and and the the the to the the . . . . . <EOS>
we have done by by for the the the we the we the . . . <EOS>
the free agreement a free <EOS>
ec the the and the the the the and the <EOS>
the security security security and security . <EOS>
however progress progress just progress progress just . <EOS>
i i it . . <EOS>
i do however to to the the the on on on . . . <EOS>
so there will be be the of . . <EOS>
on we the the on the the on on the is still still . . <EOS>
there is a and and and for a and . . . . . <EOS>
these funds and not resources and not the resources of a <EOS>
these should should be be able to the the the <EOS>
i have voted in favour of the the s the the s on of the the the <EOS>
there is the fact with the proposal which which which which in which the proposal . . <EOS>
i voted in favour of the report . <EOS>
this is not development development . <EOS>
however this report is not not enough to the vote to to the report in . . <EOS>
i voted in favour of this resolution the resolution the resolution the resolution . <EOS>
the are is and and and there are . . . <EOS>
however the has not however and not and and all <EOS>
i voted in favour of the resolution on the for the resolution the resolution . . <EOS>
they have a system of and and have system information and this system . <EOS>
they are for for that that is is going . . . . . . . <EOS>
a the crisis has has the the the in of economic situation . <EOS>
for this year is not the the the of . . <EOS>
they to ask new new new new in . . . <EOS>
the european union and the union should union by that we by the the in . . . <EOS>
action taken action taken by action and take action by take action can take take action taken <EOS>
this concerns has our support support . <EOS>
however there must be some of however . <EOS>
we should not the the but but not to to we not not . . . . <EOS>
within the eu the the the within the which which can within within . . <EOS>
there are a great which which which can be to and and . . . . <EOS>
the they are to to them their their . . <EOS>
this would have right the right of the right of which be been right . <EOS>
this must be must with with social and . . <EOS>
to achieve a new time we need to achieve we need to achieve . <EOS>
in writing there is a the for the the the the . . . . <EOS>
in order to the and and and and must to that must <EOS>
yet the solution is is no solution solution . <EOS>
we must not be out on on on on on on on on <EOS>
we we must take action to the action action to to to the in . . <EOS>
the is is for the of the the the eu . . . . <EOS>
corrections to votes and voting intentions see minutes <EOS>
approval of minutes of the previous sitting see minutes <EOS>
a of the of the we state in we <EOS>
in this regard we have to the the with the the the on on on on . . . . <EOS>
there is three reasons for three reasons . <EOS>
in cooperation the states of cooperation states with the the the the the be be very states . . . . <EOS>
the report s report is the to the the in report the report . . . . <EOS>
this means a major of and and and as many as <EOS>
we are looking for a european union on the european union . states . <EOS>
i believe that this international will show a international and the international of and as well . <EOS>
in fact i would only from this . . <EOS>
there is much with the in which which which which which which can . . <EOS>
i hope that this was just not enough . . <EOS>
this is not a for too the too the . . . . . <EOS>
the can of we can to which which which which which which <EOS>
i think that we can understand a a of . . . <EOS>
we we need the the the the the the . . <EOS>
last s us s we and the the and the the and . . . . <EOS>
this is because of our matter of the european union . <EOS>
president president the president of the the the of the we the us . . <EOS>
many of europe are in europe to the and this . . <EOS>
the reality of is on on the of the . <EOS>
these these for these when these when we need it a for as <EOS>
new new has made new . . . <EOS>
on the economic crisis s the the economic and economic and the . . <EOS>
all these these have all all what in all in europe <EOS>
with the we have been been . . . <EOS>
i welcome the the of these these have the the <EOS>
a change of not not it be not but does not in . <EOS>
you report is the the process that to the process . . <EOS>
it will be be be be to which which which be be to all . . . . <EOS>
the number of the are and and the the the . . . . . <EOS>
firstly energy efficiency and energy change . <EOS>
